,Item,Year,Unit,Quantity
3138,Natural honey,2009,tonnes,1498230.0
3139,Natural honey,2010,tonnes,1533428.0
3140,Natural honey,2011,tonnes,1596853.0
3141,Natural honey,2012,tonnes,1633089.0
3142,Natural honey,2013,tonnes,1682288.0
3143,Natural honey,2014,tonnes,1753943.0
3144,Natural honey,2015,tonnes,1814096.0
3145,Natural honey,2016,tonnes,1862276.0
3146,Natural honey,2017,tonnes,1875363.0
3147,Natural honey,2018,tonnes,1804517.0
3148,Natural honey,2019,tonnes,1726461.0
3149,Natural honey,2020,tonnes,1612950.0
3150,Natural rubber in primary forms,2000,tonnes,7094492.0
3151,Natural rubber in primary forms,2001,tonnes,7483208.0
3152,Natural rubber in primary forms,2002,tonnes,7718894.0
3153,Natural rubber in primary forms,2003,tonnes,8410302.0
3154,Natural rubber in primary forms,2004,tonnes,9260420.0
3155,Natural rubber in primary forms,2005,tonnes,9522638.0
3156,Natural rubber in primary forms,2006,tonnes,10371993.0
3157,Natural rubber in primary forms,2007,tonnes,10603048.0
3158,Natural rubber in primary forms,2008,tonnes,10750754.0
3159,Natural rubber in primary forms,2009,tonnes,10269543.0
3160,Natural rubber in primary forms,2010,tonnes,10839348.0
3161,Natural rubber in primary forms,2011,tonnes,11619707.0
3162,Natural rubber in primary forms,2012,tonnes,12705101.0
3163,Natural rubber in primary forms,2013,tonnes,13126412.0
3164,Natural rubber in primary forms,2014,tonnes,13384994.0
3165,Natural rubber in primary forms,2015,tonnes,13349152.0
3166,Natural rubber in primary forms,2016,tonnes,13600015.0
3167,Natural rubber in primary forms,2017,tonnes,14431686.0
3168,Natural rubber in primary forms,2018,tonnes,14767876.0
3169,Natural rubber in primary forms,2019,tonnes,14964159.0
3170,Natural rubber in primary forms,2020,tonnes,14844919.0
3171,"Nutmeg, mace, cardamoms, raw",2000,tonnes,67665.0
3172,"Nutmeg, mace, cardamoms, raw",2001,tonnes,71889.0
3173,"Nutmeg, mace, cardamoms, raw",2002,tonnes,78883.0
3174,"Nutmeg, mace, cardamoms, raw",2003,tonnes,84397.0
3175,"Nutmeg, mace, cardamoms, raw",2004,tonnes,77074.0
3176,"Nutmeg, mace, cardamoms, raw",2005,tonnes,80161.0
3177,"Nutmeg, mace, cardamoms, raw",2006,tonnes,86213.0
3178,"Nutmeg, mace, cardamoms, raw",2007,tonnes,80570.0
3179,"Nutmeg, mace, cardamoms, raw",2008,tonnes,89256.0
3180,"Nutmeg, mace, cardamoms, raw",2009,tonnes,70955.0
3181,"Nutmeg, mace, cardamoms, raw",2010,tonnes,66769.0
3182,"Nutmeg, mace, cardamoms, raw",2011,tonnes,73958.0
3183,"Nutmeg, mace, cardamoms, raw",2012,tonnes,91279.0
3184,"Nutmeg, mace, cardamoms, raw",2013,tonnes,96124.0
3185,"Nutmeg, mace, cardamoms, raw",2014,tonnes,104699.0
3186,"Nutmeg, mace, cardamoms, raw",2015,tonnes,104975.0
3187,"Nutmeg, mace, cardamoms, raw",2016,tonnes,122725.0
3188,"Nutmeg, mace, cardamoms, raw",2017,tonnes,129784.0
3189,"Nutmeg, mace, cardamoms, raw",2018,tonnes,143098.0
3190,"Nutmeg, mace, cardamoms, raw",2019,tonnes,139121.0
3191,"Nutmeg, mace, cardamoms, raw",2020,tonnes,143829.0
3192,Oats,2000,tonnes,25947798.0
3193,Oats,2001,tonnes,26806198.0
3194,Oats,2002,tonnes,25968098.0
3195,Oats,2003,tonnes,25497636.0
3196,Oats,2004,tonnes,26450475.0
3197,Oats,2005,tonnes,23471423.0
3198,Oats,2006,tonnes,23527108.0
3199,Oats,2007,tonnes,24747292.0
3200,Oats,2008,tonnes,26321983.0
3201,Oats,2009,tonnes,23387747.0
3202,Oats,2010,tonnes,19227718.0
3203,Oats,2011,tonnes,22847041.0
3204,Oats,2012,tonnes,21134020.0
3205,Oats,2013,tonnes,23869619.0
3206,Oats,2014,tonnes,22741582.0
3207,Oats,2015,tonnes,22552804.0
3208,Oats,2016,tonnes,23291343.0
3209,Oats,2017,tonnes,25328184.0
3210,Oats,2018,tonnes,22585616.0
3211,Oats,2019,tonnes,23125494.0
3212,Oats,2020,tonnes,25175464.0
3213,Oil of linseed,2000,tonnes,663912.09
3214,Oil of linseed,2001,tonnes,559784.51
3215,Oil of linseed,2002,tonnes,530556.86
3216,Oil of linseed,2003,tonnes,562118.37
3217,Oil of linseed,2004,tonnes,587432.05
3218,Oil of linseed,2005,tonnes,621230.94
3219,Oil of linseed,2006,tonnes,657471.25
3220,Oil of linseed,2007,tonnes,565499.31
3221,Oil of linseed,2008,tonnes,497102.81
3222,Oil of linseed,2009,tonnes,546779.66
3223,Oil of linseed,2010,tonnes,543055.0
3224,Oil of linseed,2011,tonnes,541749.0
3225,Oil of linseed,2012,tonnes,598044.0
3226,Oil of linseed,2013,tonnes,599618.0
3227,Oil of linseed,2014,tonnes,631274.0
3228,Oil of linseed,2015,tonnes,682274.0
3229,Oil of linseed,2016,tonnes,756267.0
3230,Oil of linseed,2017,tonnes,766730.0
3231,Oil of linseed,2018,tonnes,735448.0
3232,Oil of linseed,2019,tonnes,681434.0
3233,Oil of linseed,2020,tonnes,0.0
3234,Oil of maize,2000,tonnes,1938520.5499999998
3235,Oil of maize,2001,tonnes,1910439.81
3236,Oil of maize,2002,tonnes,1937650.6
3237,Oil of maize,2003,tonnes,1989661.43
3238,Oil of maize,2004,tonnes,1960633.8900000001
3239,Oil of maize,2005,tonnes,2068267.61
3240,Oil of maize,2006,tonnes,2176074.93
3241,Oil of maize,2007,tonnes,2285015.5
3242,Oil of maize,2008,tonnes,2281588.04
3243,Oil of maize,2009,tonnes,2222668.6399999997
3244,Oil of maize,2010,tonnes,2284343.0
3245,Oil of maize,2011,tonnes,2352287.0
3246,Oil of maize,2012,tonnes,2368338.0
3247,Oil of maize,2013,tonnes,2354557.0
3248,Oil of maize,2014,tonnes,2524726.0
3249,Oil of maize,2015,tonnes,2746730.0
3250,Oil of maize,2016,tonnes,2957176.0
3251,Oil of maize,2017,tonnes,3233235.0
3252,Oil of maize,2018,tonnes,3392346.0
3253,Oil of maize,2019,tonnes,3519066.0
3254,Oil of maize,2020,tonnes,0.0
3255,Oil of palm kernel,2000,tonnes,2754886.28
3256,Oil of palm kernel,2001,tonnes,3024966.6
3257,Oil of palm kernel,2002,tonnes,3134962.22
3258,Oil of palm kernel,2003,tonnes,3427240.35
3259,Oil of palm kernel,2004,tonnes,3656423.5
3260,Oil of palm kernel,2005,tonnes,4047859.39
3261,Oil of palm kernel,2006,tonnes,4451568.23
3262,Oil of palm kernel,2007,tonnes,4574240.12
3263,Oil of palm kernel,2008,tonnes,4980497.78
3264,Oil of palm kernel,2009,tonnes,5164691.3
3265,Oil of palm kernel,2010,tonnes,5167233.0
3266,Oil of palm kernel,2011,tonnes,5553064.0
3267,Oil of palm kernel,2012,tonnes,5978304.0
3268,Oil of palm kernel,2013,tonnes,6314686.0
3269,Oil of palm kernel,2014,tonnes,6564001.0
3270,Oil of palm kernel,2015,tonnes,6837097.0
3271,Oil of palm kernel,2016,tonnes,6377280.0
3272,Oil of palm kernel,2017,tonnes,7304092.0
3273,Oil of palm kernel,2018,tonnes,7917575.0
3274,Oil of palm kernel,2019,tonnes,8225984.0
3275,Oil of palm kernel,2020,tonnes,0.0
3276,Oil of sesame seed,2000,tonnes,674767.57
3277,Oil of sesame seed,2001,tonnes,721084.7
3278,Oil of sesame seed,2002,tonnes,813101.6
3279,Oil of sesame seed,2003,tonnes,846736.09
3280,Oil of sesame seed,2004,tonnes,869850.55
3281,Oil of sesame seed,2005,tonnes,867845.04
3282,Oil of sesame seed,2006,tonnes,927433.01
3283,Oil of sesame seed,2007,tonnes,976048.84
3284,Oil of sesame seed,2008,tonnes,916376.26
3285,Oil of sesame seed,2009,tonnes,946899.47
3286,Oil of sesame seed,2010,tonnes,851381.0
3287,Oil of sesame seed,2011,tonnes,944199.0
3288,Oil of sesame seed,2012,tonnes,1148821.0
3289,Oil of sesame seed,2013,tonnes,975356.0
3290,Oil of sesame seed,2014,tonnes,878223.0
3291,Oil of sesame seed,2015,tonnes,960398.0
3292,Oil of sesame seed,2016,tonnes,1018950.0
3293,Oil of sesame seed,2017,tonnes,1005476.0
3294,Oil of sesame seed,2018,tonnes,963894.0
3295,Oil of sesame seed,2019,tonnes,953656.0
3296,Oil of sesame seed,2020,tonnes,0.0
3297,Oil palm fruit,2000,tonnes,120860157.0
3298,Oil palm fruit,2001,tonnes,129344231.0
3299,Oil palm fruit,2002,tonnes,136053739.0
3300,Oil palm fruit,2003,tonnes,150874869.0
3301,Oil palm fruit,2004,tonnes,164038566.0
3302,Oil palm fruit,2005,tonnes,182584550.0
3303,Oil palm fruit,2006,tonnes,196602240.0
3304,Oil palm fruit,2007,tonnes,193790431.0
3305,Oil palm fruit,2008,tonnes,213610254.0
3306,Oil palm fruit,2009,tonnes,216634372.0
3307,Oil palm fruit,2010,tonnes,271131716.0
3308,Oil palm fruit,2011,tonnes,296420144.0
3309,Oil palm fruit,2012,tonnes,308983046.0
3310,Oil palm fruit,2013,tonnes,325501764.0
3311,Oil palm fruit,2014,tonnes,327307498.0
3312,Oil palm fruit,2015,tonnes,335858275.0
3313,Oil palm fruit,2016,tonnes,333874884.0
3314,Oil palm fruit,2017,tonnes,406670424.0
3315,Oil palm fruit,2018,tonnes,409248227.0
3316,Oil palm fruit,2019,tonnes,415881228.0
3317,Oil palm fruit,2020,tonnes,418422431.0
3318,"Oilcrops, Cake Equivalent",2000,tonnes,205877002.0
3319,"Oilcrops, Cake Equivalent",2001,tonnes,216333417.0
3320,"Oilcrops, Cake Equivalent",2002,tonnes,218034219.0
3321,"Oilcrops, Cake Equivalent",2003,tonnes,230299250.0
3322,"Oilcrops, Cake Equivalent",2004,tonnes,253133860.0
3323,"Oilcrops, Cake Equivalent",2005,tonnes,266365151.0
3324,"Oilcrops, Cake Equivalent",2006,tonnes,271100050.0
3325,"Oilcrops, Cake Equivalent",2007,tonnes,270444698.0
3326,"Oilcrops, Cake Equivalent",2008,tonnes,286833719.0
3327,"Oilcrops, Cake Equivalent",2009,tonnes,280611867.0
3328,"Oilcrops, Cake Equivalent",2010,tonnes,317602773.0
3329,"Oilcrops, Cake Equivalent",2011,tonnes,323982508.0
3330,"Oilcrops, Cake Equivalent",2012,tonnes,308023729.0
3331,"Oilcrops, Cake Equivalent",2013,tonnes,346723165.0
3332,"Oilcrops, Cake Equivalent",2014,tonnes,370202609.0
3333,"Oilcrops, Cake Equivalent",2015,tonnes,378563287.0
3334,"Oilcrops, Cake Equivalent",2016,tonnes,390652431.0
3335,"Oilcrops, Cake Equivalent",2017,tonnes,419701909.0
3336,"Oilcrops, Cake Equivalent",2018,tonnes,409937940.0
3337,"Oilcrops, Cake Equivalent",2019,tonnes,406735506.0
3338,"Oilcrops, Cake Equivalent",2020,tonnes,419476487.0
3339,"Oilcrops, Oil Equivalent",2000,tonnes,110625563.29
3340,"Oilcrops, Oil Equivalent",2001,tonnes,112481500.57
3341,"Oilcrops, Oil Equivalent",2002,tonnes,114670060.72
3342,"Oilcrops, Oil Equivalent",2003,tonnes,123444633.92999999
3343,"Oilcrops, Oil Equivalent",2004,tonnes,134040433.72
3344,"Oilcrops, Oil Equivalent",2005,tonnes,143845673.35
3345,"Oilcrops, Oil Equivalent",2006,tonnes,147407682.19
3346,"Oilcrops, Oil Equivalent",2007,tonnes,146579609.06
3347,"Oilcrops, Oil Equivalent",2008,tonnes,159191432.07
3348,"Oilcrops, Oil Equivalent",2009,tonnes,158568196.29
3349,"Oilcrops, Oil Equivalent",2010,tonnes,179375266.06
3350,"Oilcrops, Oil Equivalent",2011,tonnes,189712235.14
3351,"Oilcrops, Oil Equivalent",2012,tonnes,187712141.28
3352,"Oilcrops, Oil Equivalent",2013,tonnes,206344446.22
3353,"Oilcrops, Oil Equivalent",2014,tonnes,210386274.18
3354,"Oilcrops, Oil Equivalent",2015,tonnes,213899677.6
3355,"Oilcrops, Oil Equivalent",2016,tonnes,217257681.04
3356,"Oilcrops, Oil Equivalent",2017,tonnes,242252604.53
3357,"Oilcrops, Oil Equivalent",2018,tonnes,243446310.64
3358,"Oilcrops, Oil Equivalent",2019,tonnes,243767043.46
3359,"Oilcrops, Oil Equivalent",2020,tonnes,247180270.1
3360,Okra,2000,tonnes,5257898.0
3361,Okra,2001,tonnes,5226062.0
3362,Okra,2002,tonnes,5241293.0
3363,Okra,2003,tonnes,5496115.0
3364,Okra,2004,tonnes,5717544.0
3365,Okra,2005,tonnes,5656118.0
3366,Okra,2006,tonnes,6207098.0
3367,Okra,2007,tonnes,6523475.0
3368,Okra,2008,tonnes,6412570.0
3369,Okra,2009,tonnes,6861242.0
3370,Okra,2010,tonnes,7208741.0
3371,Okra,2011,tonnes,7769090.0
3372,Okra,2012,tonnes,9722103.0
3373,Okra,2013,tonnes,9668040.0
3374,Okra,2014,tonnes,9819019.0
3375,Okra,2015,tonnes,9261933.0
3376,Okra,2016,tonnes,8826959.0
3377,Okra,2017,tonnes,9152857.0
3378,Okra,2018,tonnes,9572376.0
3379,Okra,2019,tonnes,9954122.0
3380,Okra,2020,tonnes,10545855.0
3381,Olive oil,2000,tonnes,2517241.66
3382,Olive oil,2001,tonnes,2638654.4
3383,Olive oil,2002,tonnes,2418071.6
3384,Olive oil,2003,tonnes,3076056.9699999997
3385,Olive oil,2004,tonnes,2902752.9699999997
3386,Olive oil,2005,tonnes,2532661.77
3387,Olive oil,2006,tonnes,2911911.0
3388,Olive oil,2007,tonnes,2754615.1799999997
3389,Olive oil,2008,tonnes,2671115.81
3390,Olive oil,2009,tonnes,3006447.88
3391,Olive oil,2010,tonnes,3158560.0
3392,Olive oil,2011,tonnes,3388023.0
3393,Olive oil,2012,tonnes,2470550.0
3394,Olive oil,2013,tonnes,3490001.0
3395,Olive oil,2014,tonnes,2227605.0
3396,Olive oil,2015,tonnes,3380640.0
3397,Olive oil,2016,tonnes,3409431.0
3398,Olive oil,2017,tonnes,3120036.0
3399,Olive oil,2018,tonnes,3655790.0
3400,Olive oil,2019,tonnes,3052507.0
3401,Olive oil,2020,tonnes,0.0
3402,Olives,2000,tonnes,15478155.0
3403,Olives,2001,tonnes,15275992.0
3404,Olives,2002,tonnes,15805460.0
3405,Olives,2003,tonnes,18359534.0
3406,Olives,2004,tonnes,17890814.0
3407,Olives,2005,tonnes,15862181.0
3408,Olives,2006,tonnes,18560772.0
3409,Olives,2007,tonnes,16912483.0
3410,Olives,2008,tonnes,17680748.0
3411,Olives,2009,tonnes,18901580.0
3412,Olives,2010,tonnes,20499764.0
3413,Olives,2011,tonnes,21214302.0
3414,Olives,2012,tonnes,17748031.0
3415,Olives,2013,tonnes,21991127.0
3416,Olives,2014,tonnes,16266535.0
3417,Olives,2015,tonnes,20762412.0
3418,Olives,2016,tonnes,19948596.0
3419,Olives,2017,tonnes,20975650.0
3420,Olives,2018,tonnes,24464810.0
3421,Olives,2019,tonnes,21483276.0
3422,Olives,2020,tonnes,20736461.0
3423,"Onions and shallots, dry (excluding dehydrated)",2000,tonnes,49562107.0
3424,"Onions and shallots, dry (excluding dehydrated)",2001,tonnes,51536112.0
3425,"Onions and shallots, dry (excluding dehydrated)",2002,tonnes,51986546.0
3426,"Onions and shallots, dry (excluding dehydrated)",2003,tonnes,55167145.0
3427,"Onions and shallots, dry (excluding dehydrated)",2004,tonnes,60982448.0
3428,"Onions and shallots, dry (excluding dehydrated)",2005,tonnes,64281191.0
3429,"Onions and shallots, dry (excluding dehydrated)",2006,tonnes,66638397.0
3430,"Onions and shallots, dry (excluding dehydrated)",2007,tonnes,72728105.0
3431,"Onions and shallots, dry (excluding dehydrated)",2008,tonnes,73921815.0
3432,"Onions and shallots, dry (excluding dehydrated)",2009,tonnes,73236758.0
3433,"Onions and shallots, dry (excluding dehydrated)",2010,tonnes,77906850.0
3434,"Onions and shallots, dry (excluding dehydrated)",2011,tonnes,83935951.0
3435,"Onions and shallots, dry (excluding dehydrated)",2012,tonnes,82436436.0
3436,"Onions and shallots, dry (excluding dehydrated)",2013,tonnes,84532646.0
3437,"Onions and shallots, dry (excluding dehydrated)",2014,tonnes,89084889.0
3438,"Onions and shallots, dry (excluding dehydrated)",2015,tonnes,91210514.0
3439,"Onions and shallots, dry (excluding dehydrated)",2016,tonnes,94803502.0
3440,"Onions and shallots, dry (excluding dehydrated)",2017,tonnes,96631606.0
3441,"Onions and shallots, dry (excluding dehydrated)",2018,tonnes,96712628.0
3442,"Onions and shallots, dry (excluding dehydrated)",2019,tonnes,99371952.0
3443,"Onions and shallots, dry (excluding dehydrated)",2020,tonnes,104395127.0
3444,"Onions and shallots, green",2000,tonnes,3390769.0
3445,"Onions and shallots, green",2001,tonnes,3658786.0
3446,"Onions and shallots, green",2002,tonnes,3719076.0
3447,"Onions and shallots, green",2003,tonnes,3775628.0
3448,"Onions and shallots, green",2004,tonnes,4071323.0
3449,"Onions and shallots, green",2005,tonnes,3891483.0
3450,"Onions and shallots, green",2006,tonnes,4239981.0
3451,"Onions and shallots, green",2007,tonnes,4179407.0
3452,"Onions and shallots, green",2008,tonnes,4338131.0
3453,"Onions and shallots, green",2009,tonnes,4330685.0
3454,"Onions and shallots, green",2010,tonnes,4273633.0
3455,"Onions and shallots, green",2011,tonnes,4477753.0
3456,"Onions and shallots, green",2012,tonnes,4423062.0
3457,"Onions and shallots, green",2013,tonnes,4461489.0
3458,"Onions and shallots, green",2014,tonnes,4243447.0
3459,"Onions and shallots, green",2015,tonnes,4356360.0
3460,"Onions and shallots, green",2016,tonnes,4470862.0
3461,"Onions and shallots, green",2017,tonnes,4552463.0
3462,"Onions and shallots, green",2018,tonnes,4442554.0
3463,"Onions and shallots, green",2019,tonnes,4249291.0
3464,"Onions and shallots, green",2020,tonnes,4379881.0
3465,Oranges,2000,tonnes,63552947.0
3466,Oranges,2001,tonnes,59816261.0
3467,Oranges,2002,tonnes,61717881.0
3468,Oranges,2003,tonnes,59426976.0
3469,Oranges,2004,tonnes,64504310.0
3470,Oranges,2005,tonnes,62729533.0
3471,Oranges,2006,tonnes,64900885.0
3472,Oranges,2007,tonnes,64867575.0
3473,Oranges,2008,tonnes,68844941.0
3474,Oranges,2009,tonnes,67970641.0
3475,Oranges,2010,tonnes,70153944.0
3476,Oranges,2011,tonnes,72071743.0
3477,Oranges,2012,tonnes,70086303.0
3478,Oranges,2013,tonnes,72857932.0
3479,Oranges,2014,tonnes,72125412.0
3480,Oranges,2015,tonnes,72387434.0
3481,Oranges,2016,tonnes,72810058.0
3482,Oranges,2017,tonnes,73189441.0
3483,Oranges,2018,tonnes,73266949.0
3484,Oranges,2019,tonnes,75796130.0
3485,Oranges,2020,tonnes,75268935.0
3486,"Other beans, green",2000,tonnes,9752179.0
3487,"Other beans, green",2001,tonnes,10808664.0
3488,"Other beans, green",2002,tonnes,11562781.0
3489,"Other beans, green",2003,tonnes,12757194.0
3490,"Other beans, green",2004,tonnes,13648000.0
3491,"Other beans, green",2005,tonnes,15341575.0
3492,"Other beans, green",2006,tonnes,17178780.0
3493,"Other beans, green",2007,tonnes,17983329.0
3494,"Other beans, green",2008,tonnes,18920381.0
3495,"Other beans, green",2009,tonnes,19106423.0
3496,"Other beans, green",2010,tonnes,19754443.0
3497,"Other beans, green",2011,tonnes,20115850.0
3498,"Other beans, green",2012,tonnes,20845096.0
3499,"Other beans, green",2013,tonnes,21332229.0
3500,"Other beans, green",2014,tonnes,21684232.0
3501,"Other beans, green",2015,tonnes,23850087.0
3502,"Other beans, green",2016,tonnes,22341132.0
3503,"Other beans, green",2017,tonnes,22678968.0
3504,"Other beans, green",2018,tonnes,23296950.0
3505,"Other beans, green",2019,tonnes,22916091.0
3506,"Other beans, green",2020,tonnes,23242615.0
3507,Other berries and fruits of the genus vaccinium n.e.c.,2000,tonnes,526960.0
3508,Other berries and fruits of the genus vaccinium n.e.c.,2001,tonnes,550739.0
3509,Other berries and fruits of the genus vaccinium n.e.c.,2002,tonnes,553998.0
3510,Other berries and fruits of the genus vaccinium n.e.c.,2003,tonnes,650130.0
3511,Other berries and fruits of the genus vaccinium n.e.c.,2004,tonnes,639546.0
3512,Other berries and fruits of the genus vaccinium n.e.c.,2005,tonnes,689317.0
3513,Other berries and fruits of the genus vaccinium n.e.c.,2006,tonnes,689943.0
3514,Other berries and fruits of the genus vaccinium n.e.c.,2007,tonnes,728787.0
3515,Other berries and fruits of the genus vaccinium n.e.c.,2008,tonnes,811212.0
3516,Other berries and fruits of the genus vaccinium n.e.c.,2009,tonnes,796424.0
3517,Other berries and fruits of the genus vaccinium n.e.c.,2010,tonnes,751016.0
3518,Other berries and fruits of the genus vaccinium n.e.c.,2011,tonnes,823551.0
3519,Other berries and fruits of the genus vaccinium n.e.c.,2012,tonnes,836475.0
3520,Other berries and fruits of the genus vaccinium n.e.c.,2013,tonnes,827689.0
3521,Other berries and fruits of the genus vaccinium n.e.c.,2014,tonnes,831548.0
3522,Other berries and fruits of the genus vaccinium n.e.c.,2015,tonnes,774344.0
3523,Other berries and fruits of the genus vaccinium n.e.c.,2016,tonnes,938377.0
3524,Other berries and fruits of the genus vaccinium n.e.c.,2017,tonnes,942008.0
3525,Other berries and fruits of the genus vaccinium n.e.c.,2018,tonnes,953925.0
3526,Other berries and fruits of the genus vaccinium n.e.c.,2019,tonnes,975490.0
3527,Other berries and fruits of the genus vaccinium n.e.c.,2020,tonnes,927344.0
